31500276	5953902	1	0
29969742	66268564	2	0
25003764	71655629	1	0
25003764	64516028	2	0
6342862	71051592	3	0
25003764	70625832	1	0
25003764	4250024	1	0
13663419	73626918	1	0
25003764	12561291	1	0
29969742	1674626	2	0
29969742	14147479	3	0
25003764	7235600	2	0
13663419	11517123	2	0
29969742	70083584	3	0
13663419	67204737	3	0
32070389	16053451	2	1
29969742	15232718	2	0
29969742	4157260	4	0
13663419	71578197	3	0
31500276	81956284	1	0
32070389	73691383	2	0
29969742	8046663	2	0
25003764	71142799	1	0
29969742	15597432	3	0
32070389	6862149	3	0
6342862	88304149	2	1
13663419	62019639	1	0
32070389	37563911	4	0
31500276	95955228	2	0
29969742	2481288	1	0
32070389	72269660	3	1
13663419	5832569	3	0
31500276	71173042	1	0
25003764	64169643	1	0
29969742	69292911	2	0
32070389	84063179	3	1
13663419	3473230	3	0
29969742	6240693	2	0
6342862	9883417	2	0
31500276	3369711	3	0
25003764	74911301	3	1
13663419	64550046	2	0
31500276	72269660	3	0
32070389	24403451	2	0
25003764	15036397	3	0
6342862	85205712	3	0
30125175	16162722	1	0
32070389	74411753	3	0
31500276	94073932	2	0
13663419	16103952	1	0
31500276	85324704	2	0
29969742	15864476	3	0
32070389	84592297	1	0
29969742	78426407	2	0
31500276	772894	2	0
29969742	2586286	3	0
32070389	75372277	1	0
29969742	1125208	2	0
29969742	10659848	2	0
30125175	14245093	2	0
31500276	10353921	2	0
29969742	10752377	2	0
25003764	67810265	3	0
30125175	68071549	1	0
13663419	69614247	3	0
6342862	62264016	1	0
30125175	88593241	1	0
31500276	78758277	1	0
29969742	74805689	2	0
32070389	6422598	2	0
13663419	7444285	2	0
25003764	82550184	1	0
30125175	6739525	1	0
32070389	2926402	3	0
29969742	89850847	3	0
30125175	11643845	1	0
13663419	13259634	1	0
32070389	65802069	3	0
6342862	78671626	1	0
29969742	66241687	3	0
25003764	22549011	1	0
32070389	4701067	1	0
13663419	46183361	2	0
25003764	78171374	1	0
32070389	78852759	3	1
6342862	10466925	1	0
13663419	78426407	1	0
25003764	78041957	1	0
30125175	91145851	2	0
32070389	70870518	1	1
30125175	71579567	1	0
31500276	4096104	2	0
32070389	78468571	4	1
13663419	80593378	3	0
29969742	23372091	3	0
29960317	5726259	1	0
32070389	16744376	4	0
29969742	67751351	3	0
13663419	79535742	1	0
6342862	75479128	1	0
32070389	4313595	4	1
29969742	46219471	2	1
31500276	82264336	1	0
32871691	16435287	2	0
13663419	56047801	3	0
29969742	69614247	2	0
29969742	3513394	2	0
31500276	62264016	2	0
25003764	89160781	4	1
13663419	71430746	3	0
29969742	77705560	2	0
32871691	66181073	3	1
29969742	56930031	2	0
25003764	15493514	2	0
32070389	15825404	2	0
31500276	66237014	4	0
29969742	11790246	2	0
29969742	91236046	2	0
25003764	75764632	1	0
13663419	3648429	1	0
32070389	82138970	3	1
30125175	11689986	1	0
25003764	74879737	1	0
13663419	1400070	1	0
29969742	91091131	1	0
32070389	82900774	4	0
25003764	9100736	2	0
32871691	62019639	1	0
30125175	10524260	1	0
13663419	75575521	2	0
31500276	76993066	2	0
32070389	36995311	2	0
30125175	73561246	2	0
13663419	66107883	3	0
32070389	78580184	4	0
30125175	87623241	1	0
31500276	77682184	3	0
32871691	15100914	1	1
29969742	13123158	3	0
13663419	76455055	1	0
32070389	73638064	2	0
30125175	8647650	1	0
29969742	8642307	2	0
13663419	72032570	2	0
29969742	8458109	3	0
31500276	11689986	1	0
25003764	70151784	3	0
30125175	53801451	1	0
32070389	3407958	1	0
31500276	62652749	4	0
29969742	94636848	3	0
13663419	11640186	3	0
32070389	91940648	4	0
31500276	16347072	2	0
6342862	36012181	1	0
29969742	14440304	2	0
32871691	13176911	2	1
29969742	75249221	2	0
30125175	17605922	1	1
31500276	76503289	2	0
29969742	87926321	3	0
32070389	56552931	1	0
13663419	2555176	2	0
25003764	89978661	1	0
32070389	13070544	4	0
30125175	88026203	1	0
25003764	87623241	1	0
29969742	2957577	2	0
32070389	70761560	3	0
13663419	89184603	3	0
6342862	72135139	3	0
29969742	90984519	4	0
29969742	49553651	3	0
13663419	23724351	3	0
32070389	65018773	1	0
25003764	73246025	3	0
30125175	74457421	3	1
30125175	78446434	3	1
32070389	65391788	3	0
25003764	5384567	1	0
13663419	71615450	2	0
32871691	98104668	2	0
30125175	65483312	1	0
32871691	91145851	1	0
32070389	5673785	3	0
13663419	39955981	3	0
25003764	56050751	1	0
32070389	936457	2	0
13663419	66685987	1	0
6342862	70151784	1	0
25003764	9240886	2	0
30125175	86452109	2	0
32070389	10752377	2	0
13663419	9566254	3	0
30125175	14147479	1	0
32871691	67540709	2	0
13663419	77052505	3	0
25003764	37260501	2	0
32070389	12985555	1	0
30125175	14603033	1	0
32070389	5479603	3	0
30125175	92169736	1	0
13663419	3407958	1	0
6342862	4678105	1	0
32871691	80619478	3	0
25003764	74625078	1	0
32070389	18167172	1	0
13663419	91108501	3	0
30125175	63720689	1	0
13663419	23190261	1	0
30125175	89071893	3	0
32070389	77664234	2	0
30125175	73357729	3	1
13663419	31102171	3	1
32070389	2030307	3	0
32871691	61107680	3	0
13663419	66237014	3	0
25003764	62297140	1	0
25003764	73561246	1	0
25003764	82445156	3	0
32070389	75696425	2	0
13663419	15676309	3	1
6342862	16033869	3	0
32070389	67619943	2	0
25003764	9566254	2	0
13663419	6422598	1	0
6342862	9566254	3	0
32070389	78236344	2	0
30125175	77603443	1	0
32070389	67199484	4	0
30125175	11521425	1	0
25003764	92169672	1	0
32070389	8046663	2	0
25003764	63992344	1	0
32070389	73203277	3	0
30125175	7925568	1	0
29960317	87226779	2	0
25003764	8647650	1	1
30125175	774905	2	0
32070389	69292911	2	0
30125175	74738131	2	1
32871691	7444285	1	0
30125175	43865151	2	0
32070389	83888799	3	1
6342862	7107386	1	0
25003764	72581182	2	1
30125175	81246014	3	0
32070389	12697219	1	0
32871691	2287585	4	1
30125175	7682490	2	0
32070389	12668977	1	0
30125175	74035232	1	0
32871691	77052505	4	1
29960317	64104781	2	0
30125175	77052505	2	1
25003764	66893259	2	0
6342862	68267799	2	0
13663419	4517211	2	1
30125175	73853929	1	0
29960317	4096104	1	0
25003764	74396670	1	0
32871691	4156841	3	0
30125175	9240886	2	0
29960317	15123380	1	0
13663419	89623327	2	0
6342862	15080702	1	0
13663419	7561859	1	0
25003764	89623327	3	0
30125175	13779595	1	0
32871691	29946871	1	0
32070389	21926661	1	0
13663419	71242791	3	1
32070389	85017611	4	1
25003764	65850520	2	1
30125175	71938672	1	0
32070389	5600091	2	0
29960317	36995311	1	1
25003764	15597432	2	0
30125175	16082575	2	0
6342862	13148373	4	0
32070389	76570826	2	0
30125175	14440304	2	0
13663419	29177071	3	0
32871691	3464299	3	1
32070389	17801250	2	0
29960317	67785320	1	0
25003764	94073932	2	0
13663419	84768993	3	0
30125175	89911461	1	0
25003764	94636848	1	0
13663419	65845323	1	0
30125175	61210275	2	1
25003764	75479128	1	0
32070389	16329637	1	0
29960317	9420701	2	0
32871691	68670357	3	0
30125175	936457	1	0
32070389	14954817	2	0
13663419	73994908	1	0
6342862	74066212	2	0
25003764	71100142	3	0
30125175	74330740	2	1
30125175	69292911	2	0
13663419	36995311	1	0
29960317	71418484	2	0
32070389	60850009	1	0
30125175	74805689	1	0
13663419	62228580	3	0
25003764	81539762	1	0
30125175	68068261	1	0
32070389	17605922	2	1
25003764	66761683	1	0
13663419	67758791	1	0
6342862	80788398	1	0
32070389	71603224	4	1
13663419	77960617	3	1
25003764	66947315	1	0
29960317	5775938	1	0
13663419	72541825	2	0
25003764	70405744	1	0
32070389	69121790	2	0
13663419	4967715	3	0
32070389	76310214	3	0
32871691	46725701	2	0
25003764	92125584	1	0
6342862	1589044	2	0
13663419	69562013	2	0
25003764	6862149	1	0
32070389	67346349	4	0
13663419	78446434	3	0
32070389	78426407	2	0
6342862	17950794	1	0
32871691	65954048	3	0
13663419	2410091	3	0
32070389	67204737	2	0
25003764	15409904	1	0
30125175	74476228	1	0
32070389	1926589	2	0
6342862	8629910	2	0
13663419	2057449	1	0
30125175	89216421	1	0
25003764	72783014	2	0
13663419	63336157	2	1
30125175	15123380	1	0
25003764	52503871	2	0
32070389	91108501	3	0
13663419	52147611	3	0
30125175	72033090	1	0
6342862	71938672	1	0
25003764	66107883	3	0
32070389	65989449	2	0
13663419	60797755	3	1
30125175	15100914	2	0
25003764	6250190	1	0
30125175	90988663	1	0
13663419	64230569	3	0
30125175	76401318	1	0
25003764	5953902	2	0
6342862	2557026	3	0
25003764	12697219	1	0
13663419	60850009	2	0
30125175	13176911	1	1
13663419	91415418	1	0
29960317	6422598	1	0
25003764	82938704	2	0
32871691	71051592	2	0
29960317	85051554	1	0
13663419	1243656	3	0
30125175	79032380	1	0
25003764	81246014	2	0
25003764	83355578	1	0
29960317	72033090	1	0
32070389	17489120	3	0
13663419	81508148	3	1
30125175	15676309	1	0
32871691	73009950	4	1
6342862	6495689	1	0
13663419	76503289	1	0
25003764	84039329	2	0
32136939	1400070	2	0
32070389	64169643	2	0
29960317	8647650	2	0
25003764	74250587	1	0
30125175	73626918	1	0
32871691	73214241	4	1
25003764	70312948	1	0
32136939	14538246	2	1
30125175	7695006	1	0
25003764	70744165	1	0
29960317	2405183	4	1
30125175	93868746	2	1
32136939	69180862	2	0
6342862	70555369	2	1
32871691	15735462	1	0
30125175	4250024	1	0
25003764	60797755	4	1
30125175	75943787	2	1
30125175	62264016	1	0
25003764	69035594	1	0
32871691	66107883	1	0
29960317	69292911	1	0
29960317	74330740	1	0
32136939	65081458	2	0
13663419	62343841	2	0
25003764	9391101	2	0
6342862	2481288	1	0
30125175	71100142	1	0
29960317	86514651	1	0
30125175	13148373	1	0
13663419	65850390	2	0
32871691	72269660	3	0
30125175	9159424	2	0
29960317	12985555	1	1
25003764	82027610	2	0
13663419	72070691	1	0
30125175	66947315	1	0
25003764	88593241	1	0
32871691	70151283	1	0
6342862	65483312	2	0
25003764	78368276	1	0
6342862	49553651	1	0
13663419	69818709	2	0
32136939	75997659	2	0
30125175	72996973	1	0
25003764	1209016	1	0
29960317	72071167	1	0
13663419	4403979	1	0
25003764	86744433	1	0
30125175	1863914	1	0
32871691	72549866	3	0
30125175	12280130	1	0
13663419	10466925	2	0
32136939	74326190	2	0
25003764	12547602	2	0
30125175	11421822	1	0
6342862	64962419	2	0
25003764	16103952	1	0
30125175	77787512	1	0
32871691	73854012	3	0
13663419	91503926	1	0
25003764	10258708	1	0
30125175	78361807	2	1
32871691	66947315	3	0
32136939	79177655	2	0
13663419	74066212	2	0
25003764	72277601	3	0
6342862	6991004	1	0
30125175	63610804	1	0
13663419	8431767	2	0
32136939	23190261	2	0
29960317	6914695	1	0
25003764	65117707	1	0
30125175	60850009	3	0
30125175	72135139	1	0
30125175	8750746	2	0
6342862	3473230	2	0
30125175	82900774	2	1
32136939	90146311	2	0
29960317	13471586	3	1
30125175	14320658	1	0
30125175	77023726	1	0
29960317	70625832	1	0
6342862	34321711	3	0
30125175	7235600	1	1
32871691	61220152	1	0
30125175	72032570	1	0
30125175	64322720	1	0
32871691	1863914	1	0
29960317	4250024	2	0
6342862	67755007	1	0
29960317	5563439	3	0
32871691	63720689	3	0
30125175	75735062	2	1
32136939	72541825	2	0
6342862	78405037	3	0
29960317	12123622	1	0
13663419	47057261	1	0
30125175	70292834	2	1
29570140	25580011	1	0
32871691	75296739	1	0
29960317	16287865	1	1
30125175	18054075	1	0
32871691	43957041	4	1
30125175	78695208	1	1
29570140	65081458	2	0
32871691	17489120	3	0
29960317	37260501	1	0
30125175	67976638	2	0
6342862	77329649	2	0
29570140	33456271	2	0
30125175	70083584	2	0
32136939	71358064	2	0
32871691	71752391	4	1
30125175	2586286	1	0
30125175	60797755	2	1
6342862	86262325	2	0
30125175	16960561	1	0
30125175	65155203	2	1
29570140	50929511	3	0
29960317	14556837	2	0
30125175	6154428	2	1
29570140	66676859	1	0
30125175	91091131	1	0
29960317	1103326	1	0
32871691	73378305	2	0
32136939	2840362	2	0
30125175	70761560	1	0
29570140	62264016	1	0
29570140	77158575	3	0
32871691	74770835	3	0
28282475	67093926	2	0
6342862	15825404	1	0
32871691	74709640	2	0
29570140	12697219	1	0
32136939	89216421	2	0
29570140	92129718	1	0
28282475	89216421	1	1
6342862	65117707	1	0
29570140	75710556	1	0
32136939	8966603	2	0
29570140	67346349	1	0
28282475	64766302	2	1
32871691	46219471	2	0
29570140	71539796	2	0
32871691	62297140	1	0
29570140	68965877	1	0
28282475	74250587	3	0
29096504	71152082	1	0
32136939	14218071	2	0
32871691	87360055	3	0
29570140	17964785	4	0
32871691	79318731	3	0
29786784	5344097	2	0
29570140	4841406	3	0
32136939	3369711	2	0
32871691	71560165	2	0
29786784	69946823	1	0
28282475	11335416	2	0
29096504	25580011	2	0
29570140	71379069	1	0
29786784	66685987	2	0
32871691	2484112	3	0
29786784	73246025	2	0
6342862	76423928	2	0
29570140	68091989	1	0
6342862	4096104	3	1
29786784	72269660	2	0
29570140	82548950	1	0
32871691	5632174	2	0
29786784	62742762	3	0
28282475	8818789	2	0
29570140	1869815	3	0
29096504	62945228	1	1
32136939	98104668	3	0
32871691	14229391	3	0
6342862	93868746	3	0
29786784	89414147	3	0
29570140	29056981	3	0
32136939	74396670	2	0
29928861	65503200	2	0
28282475	91236046	2	1
32136939	69990343	2	0
29928861	2970306	1	0
6342862	60835820	1	0
32871691	88519867	3	1
29786784	18167172	2	1
29928861	14201087	3	0
32136939	62652749	2	0
29786784	891436	2	0
32871691	61776943	4	1
29570140	89106253	1	0
29786784	68220174	2	0
29928861	69237717	3	0
29570140	8028053	1	0
6342862	79535742	2	1
29928861	33456271	3	1
28282475	78671626	3	0
29570140	68071549	1	0
29928861	33357171	3	1
29570140	5832569	2	0
29786784	74476228	3	0
29570140	8458109	1	0
32871691	6081186	3	1
29786784	76551964	2	0
29928861	73933929	3	0
29570140	2995148	3	0
29786784	4257083	2	0
29786784	81246014	1	0
32871691	9103959	3	1
29786784	71539796	1	0
6342862	12220488	1	0
29786784	76455835	1	0
29928861	91917646	1	1
32136939	8192953	2	0
29570140	59858331	1	0
29786784	78533863	2	0
6342862	70586395	3	0
29570140	12985555	2	0
32136939	72996973	2	0
29786784	71972153	2	0
29786784	74710553	1	0
32871691	60835820	1	0
29928861	62392492	2	0
29570140	17605922	3	0
29096504	11435612	2	0
29786784	8247183	3	0
28755767	64516028	1	0
29570140	73854012	1	0
6342862	4403979	2	0
32871691	16960561	2	0
32136939	81863242	2	0
28755767	7561859	1	0
29786784	1400070	1	0
32871691	55954551	2	0
29786784	89160781	3	0
29570140	66293468	3	0
29928861	21926661	1	0
28755767	46822571	2	0
29928861	17950794	1	0
6342862	65292429	2	0
29096504	4343780	3	0
29786784	64962419	1	0
29570140	73201591	3	0
29928861	65081458	1	0
32871691	42232481	4	1
29786784	12150665	3	0
29786784	7235600	1	0
29928861	32238981	2	0
28755767	12488724	1	0
29786784	85205712	2	0
32871691	7925568	3	0
29928861	8348762	3	0
29570140	5222185	2	0
29786784	75463284	2	0
32136939	15409904	3	0
29096504	84592297	1	0
28282475	98400694	2	0
29786784	36839571	2	0
32136939	45265831	2	0
28755767	12547602	3	0
32871691	10258708	3	0
32136939	77603443	2	0
29786784	74911301	1	0
29570140	6739525	1	0
29786784	13070544	4	0
29570140	12491045	1	0
32871691	9391101	3	0
29570140	67755007	1	0
28282475	61898421	2	0
29928861	42232481	2	0
28755767	36741151	1	0
32871691	73044122	2	0
29570140	16133496	3	0
32136939	90984519	2	0
6342862	83735798	2	0
29570140	69043121	1	0
32136939	68058194	2	0
29786784	10127578	4	1
29570140	7541920	2	0
29786784	9943235	2	0
29786784	5563439	2	0
28755767	11435612	1	0
32871691	81434692	3	1
29928861	13148373	3	0
29096504	68221676	2	0
29786784	43957041	2	0
28755767	21838201	1	0
29570140	70463099	1	0
32136939	9476033	2	0
29928861	4343780	2	0
29786784	17084042	1	0
32871691	79535742	3	0
28755767	15825404	2	0
29786784	8431767	2	0
32136939	18172952	2	0
28282475	70625832	3	1
29786784	88026203	2	0
32871691	16015457	3	0
29786784	10287363	2	0
32871691	8979556	3	1
29096504	42415611	2	0
29928861	14556837	1	0
29786784	16256608	2	0
29928861	3302777	1	0
28755767	5344097	2	0
29786784	62392492	2	0
32871691	90543131	1	0
32867273	89106253	2	0
28282475	83504220	3	0
32871691	94636848	2	0
28755767	90546071	2	0
29928861	74512312	1	0
32871691	8348762	4	0
28755767	75265469	2	0
32867273	65081458	1	0
29928861	82445156	1	0
29096504	76068551	1	1
28282475	12491045	3	1
28755767	8855569	1	0
32871691	60987641	1	0
29928861	78580184	4	0
32871691	72277601	3	0
29928861	23190261	4	0
32867273	71173042	1	0
32871691	14663882	2	0
29928861	3338125	3	1
28755767	11790246	2	0
28282475	12561291	3	1
29096504	16995428	2	0
32867273	65989449	3	0
32136939	6422598	2	0
28755767	78349466	1	0
29928861	66268564	3	0
29928861	78745107	2	0
28755767	16744376	2	0
28282475	70870518	3	0
29096504	92169736	1	0
32871691	60741126	4	0
32867273	67427521	2	0
32136939	63264439	2	0
29928861	9779570	2	0
29928861	66295263	4	1
28755767	86514651	1	0
32871691	1364404	2	0
28282475	17801250	4	1
32871691	16162722	2	0
29928861	90727095	1	0
32136939	1863914	2	0
32871691	70294292	1	0
28755767	8431767	3	0
32871691	65802069	1	0
32136939	71578197	2	0
28755767	84922427	1	0
32871691	16033869	3	1
32136939	55629131	2	0
32867273	7747321	3	0
28282475	4156841	3	1
32871691	16169324	4	1
29096504	12220488	1	0
28755767	16053451	3	0
32871691	9100736	2	1
28755767	11102580	3	0
28282475	71752391	3	1
29096504	84208593	1	0
32136939	71100142	2	0
28755767	73214241	1	0
29570140	73691383	1	0
32136939	91412514	1	0
28755767	84538015	1	0
29570140	15136498	2	0
28755767	68071549	2	0
32871691	4678105	3	0
29570140	53471471	1	0
29096504	71586056	1	0
32871691	82550184	3	0
29570140	7888115	1	0
28755767	5667620	3	0
29570140	9188742	1	0
28755767	63883063	1	0
32871691	7695006	1	0
32867273	57719221	4	1
29570140	3464299	1	0
28755767	17801250	1	0
29096504	74591612	1	0
32871691	74583904	1	0
29928861	82027610	1	0
29570140	64330503	3	0
28282475	61452968	3	0
32871691	61582313	1	0
29928861	4729155	4	1
28755767	7584125	1	0
32136939	69920682	3	0
32136939	74457421	2	0
29570140	90256929	1	0
32867273	11856914	2	0
32136939	47057261	2	0
32871691	12547602	3	0
28755767	76503289	1	0
29928861	81038580	2	0
29570140	9088995	1	0
32871691	20595241	2	0
28282475	13679251	1	0
29928861	73363564	3	0
29928861	84208593	1	1
32871691	74805689	1	0
29928861	76572516	2	0
32867273	5726259	2	0
28755767	53471471	2	0
29928861	16329637	3	0
32871691	68288613	3	0
28282475	1364404	2	1
32871691	69618629	3	1
29928861	9159424	1	0
32345367	66181073	2	0
29928861	59858331	2	0
28282475	81306288	3	0
32345367	2484112	1	0
29570140	82027610	1	0
32345367	11331629	3	0
32871691	82138970	3	1
29570140	70405744	1	0
29570140	78171374	1	0
29928861	91539098	2	0
28282475	78153059	3	1
29570140	17410069	1	0
32871691	78041957	1	0
32867273	1711270	2	0
32871691	78153059	4	1
29570140	17801250	1	0
28755767	2484112	1	0
32345367	78315219	4	0
29570140	18161074	1	0
32871691	80593378	2	0
28755767	15735462	1	0
29570140	64322720	1	0
32449688	73626918	1	0
32871691	46822571	2	0
28755767	75943787	4	1
28282475	74326190	2	0
32449688	6271760	1	0
32871691	72033090	3	0
29570140	56050751	1	0
28755767	11433264	1	0
32449688	82492738	2	0
32871691	17801250	3	0
32345367	1286176	2	0
32136939	65503200	3	1
32449688	4927984	1	0
29570140	70292834	4	0
28755767	76993066	1	0
32871691	41112091	2	0
32345367	78405037	3	0
32449688	74035232	1	0
29096504	861187	2	0
10319610	71708675	2	0
32136939	9103959	2	0
29570140	79962226	1	0
28282475	76455835	1	0
32449688	46822571	1	0
28755767	78361807	1	0
32345367	55629131	3	0
32136939	62945228	2	0
29096504	2609199	2	0
10319610	67785320	1	0
32867273	88385813	2	0
10319610	62188697	2	0
32871691	59858331	1	0
28282475	81024170	2	1
28755767	90984519	4	1
32871691	2957577	1	0
32449688	86547763	1	0
28755767	73687753	1	0
29570140	82264336	1	0
32867273	65018773	1	0
28755767	5726259	1	0
29570140	72482166	1	0
32345367	17801250	2	1
29096504	69180862	2	0
32449688	83888799	1	0
29928861	72759996	3	0
32136939	11277493	3	0
29570140	22299021	3	0
32867273	67976638	1	0
32345367	10752377	1	0
28282475	6344074	2	0
32449688	83204020	2	0
29928861	50929511	2	0
29928861	4841406	2	0
29570140	9420701	2	0
32136939	11433264	2	0
29928861	1286176	2	0
32449688	2410091	4	0
29570140	79063887	1	0
28755767	4257083	2	0
29096504	89106253	2	0
29570140	73203277	1	0
32345367	10287363	1	0
32867273	78580184	2	0
29928861	65838489	4	0
29928861	45730161	3	0
29570140	89911461	1	0
32867273	72070691	3	0
28282475	1243656	2	0
32345367	16053451	1	1
28755767	21926321	1	0
29928861	73687753	1	0
29096504	64384132	3	0
32136939	3275927	2	0
32449688	73914717	1	0
32345367	16435287	3	0
29928861	63920967	2	0
32449688	73399731	2	0
28755767	71938672	1	0
28282475	70761560	3	0
29570140	11640186	1	0
29928861	80619478	2	0
32449688	2287585	2	0
29928861	66947315	2	1
32449688	73882686	1	0
28755767	73638064	2	0
32345367	92125584	1	0
32449688	63776202	2	0
32136939	13685758	3	0
28282475	80619478	3	1
29570140	23172981	1	0
28755767	62019639	2	0
29570140	9472834	1	0
29096504	70294292	1	0
28282475	63264439	3	1
32136939	11016852	2	0
32345367	2840362	1	0
29096504	82492738	1	0
28755767	7541920	2	0
29928861	70744165	3	1
32345367	73638064	3	0
29928861	15136498	2	0
32867273	4940699	3	1
28755767	84085449	1	0
28282475	41773241	3	0
32345367	17410069	2	0
29928861	7784560	2	0
32136939	90256929	2	0
29928861	64550046	2	0
29096504	56930031	1	0
28755767	84986265	4	1
28282475	17380488	3	0
28755767	14012408	2	0
29928861	86255145	3	0
32136939	71350313	2	0
29096504	69551279	1	0
29928861	18167172	2	1
28282475	91217118	3	0
28755767	23724351	2	0
29928861	9176639	3	0
16965651	4954825	4	1
32449688	84986265	2	0
29928861	83888799	2	0
29096504	66320486	2	0
16965651	33456271	1	0
32345367	43430201	1	0
29928861	89850847	3	0
28282475	86744433	3	0
28755767	5147891	1	0
32449688	70769431	1	0
32345367	73363564	2	0
32867273	78530149	3	0
29928861	16256608	3	1
16965651	71578197	3	1
32449688	9391101	2	0
28755767	16082575	1	0
16965651	73675971	1	0
16965651	8642307	1	0
32449688	74709640	1	0
32345367	69035594	1	0
32449688	14012408	2	0
28755767	11277493	1	0
28282475	536440	3	1
16965651	4313595	3	1
32867273	10319874	4	1
29096504	89414147	2	0
16965651	63514338	2	0
32449688	69992142	4	1
32345367	68288613	1	0
32867273	91917646	3	0
16965651	70743428	2	1
16965651	23724351	4	1
16965651	88026203	4	1
33025805	16053451	1	1
32449688	4157260	2	0
28755767	79345729	1	0
32449688	52503871	3	0
29928861	71152082	2	0
29928861	14147479	1	0
29096504	91917646	2	0
32345367	59454851	2	0
28282475	89454833	3	0
29928861	69794865	1	1
32345367	16498595	1	0
29928861	69035594	3	0
32867273	82900774	3	0
33025805	74571723	2	0
